tanggal,kurs_jisdor,pct_change,target,kurs_besok
2024-06-26,16435,0.34190121497039705,STABIL,16421.0
2024-06-27,16421,-0.08518405841192456,TURUN,16394.0
2024-06-28,16394,-0.16442360392180388,TURUN,16355.0
2024-07-01,16355,-0.23789191167500334,NAIK,16384.0
2024-07-02,16384,0.1773158055640378,STABIL,16387.0
2024-07-03,16387,0.018310546875,TURUN,16341.0
2024-07-04,16341,-0.28071031915543054,TURUN,16312.0
2024-07-05,16312,-0.17746771923382587,TURUN,16265.0
2024-07-08,16265,-0.2881314369789112,STABIL,16281.0
2024-07-09,16281,0.0983707347064211,TURUN,16256.0
2024-07-10,16256,-0.15355322154658735,TURUN,16200.0
2024-07-11,16200,-0.34448818897637734,TURUN,16154.0
2024-07-12,16154,-0.28395061728394566,NAIK,16174.0
2024-07-15,16174,0.12380834468244117,NAIK,16203.0
2024-07-16,16203,0.17930011128972634,TURUN,16129.0
2024-07-17,16129,-0.4567055483552407,NAIK,16160.0
2024-07-18,16160,0.1922003844007758,NAIK,16199.0
2024-07-19,16199,0.24133663366336933,NAIK,16228.0
2024-07-22,16228,0.17902339650595067,TURUN,16204.0
2024-07-23,16204,-0.14789253142716285,NAIK,16224.0
2024-07-24,16224,0.12342631449024921,NAIK,16268.0
2024-07-25,16268,0.2712031558185446,NAIK,16294.0
2024-07-26,16294,0.15982296533070262,STABIL,16286.0
2024-07-29,16286,-0.04909782742114066,NAIK,16320.0
2024-07-30,16320,0.20876826722338038,TURUN,16294.0
2024-07-31,16294,-0.1593137254901955,TURUN,16243.0
2024-08-01,16243,-0.3129986498097481,STABIL,16234.0
2024-08-02,16234,-0.055408483654495466,TURUN,16154.0
2024-08-05,16154,-0.492792903782191,NAIK,16183.0
2024-08-06,16183,0.17952209978953082,TURUN,16100.0
2024-08-07,16100,-0.5128838905023803,TURUN,15952.0
2024-08-08,15952,-0.9192546583850936,TURUN,15914.0
2024-08-09,15914,-0.23821464393180003,NAIK,15963.0
2024-08-12,15963,0.3079049893175867,TURUN,15885.0
2024-08-13,15885,-0.48862995677504406,TURUN,15691.0
2024-08-14,15691,-1.2212779351589598,STABIL,15687.0
2024-08-15,15687,-0.025492320438469385,NAIK,15716.0
2024-08-16,15716,0.18486644992670165,TURUN,15591.0
2024-08-19,15591,-0.7953677780605739,TURUN,15480.0
2024-08-20,15480,-0.7119492014623807,TURUN,15456.0
2024-08-21,15456,-0.15503875968991832,NAIK,15579.0
2024-08-22,15579,0.7958074534161419,TURUN,15554.0
2024-08-23,15554,-0.16047243083637808,TURUN,15380.0
2024-08-26,15380,-1.118683296901124,NAIK,15509.0
2024-08-27,15509,0.8387516254876548,TURUN,15476.0
2024-08-28,15476,-0.21277967631697647,TURUN,15409.0
2024-08-29,15409,-0.43292840527268117,NAIK,15473.0
2024-08-30,15473,0.41534168343175804,NAIK,15536.0
2024-09-02,15536,0.4071608608543942,NAIK,15557.0
2024-09-03,15557,0.1351699279093621,TURUN,15490.0
2024-09-04,15490,-0.4306742945297981,TURUN,15410.0
2024-09-05,15410,-0.5164622336991553,TURUN,15372.0
2024-09-06,15372,-0.24659312134976963,NAIK,15446.0
2024-09-09,15446,0.4813947436898225,STABIL,15447.0
2024-09-10,15447,0.006474168069403596,TURUN,15415.0
2024-09-11,15415,-0.2071599663365009,STABIL,15421.0
2024-09-12,15421,0.03892312682451937,TURUN,15405.0
2024-09-13,15405,-0.10375462032293781,TURUN,15338.0
2024-09-17,15338,-0.4349237260629635,STABIL,15350.0
2024-09-18,15350,0.07823705828660099,TURUN,15287.0
2024-09-19,15287,-0.4104234527687267,TURUN,15100.0
2024-09-20,15100,-1.223261594819125,NAIK,15191.0
2024-09-23,15191,0.6026490066225243,STABIL,15186.0
2024-09-24,15186,-0.03291422552826884,TURUN,15092.0
2024-09-25,15092,-0.618991176083239,NAIK,15171.0
2024-09-26,15171,0.5234561357010392,TURUN,15138.0
2024-09-27,15138,-0.217520268934146,STABIL,15144.0
2024-09-30,15144,0.03963535473643365,NAIK,15204.0
2024-10-01,15204,0.3961965134706924,NAIK,15247.0
2024-10-02,15247,0.2828203104446203,NAIK,15394.0
2024-10-03,15394,0.964124089984919,NAIK,15495.0
2024-10-04,15495,0.6560997791347223,NAIK,15680.0
2024-10-07,15680,1.1939335269441687,STABIL,15671.0
2024-10-08,15671,-0.0573979591836693,TURUN,15607.0
2024-10-09,15607,-0.40839767723821474,NAIK,15658.0
2024-10-10,15658,0.32677644646632587,TURUN,15609.0
2024-10-11,15609,-0.3129390726784975,TURUN,15581.0
2024-10-14,15581,-0.17938368889742762,TURUN,15555.0
2024-10-15,15555,-0.16686990565432103,TURUN,15536.0
2024-10-16,15536,-0.12214721954355579,TURUN,15516.0
2024-10-17,15516,-0.12873326467559565,TURUN,15466.0
2024-10-18,15466,-0.32224800206238635,STABIL,15465.0
2024-10-21,15465,-0.006465795939480934,NAIK,15560.0
2024-10-22,15560,0.6142903330100147,NAIK,15620.0
2024-10-23,15620,0.3856041131105492,TURUN,15593.0
2024-10-24,15593,-0.17285531370038187,NAIK,15629.0
2024-10-25,15629,0.23087282755083205,NAIK,15729.0
2024-10-28,15729,0.639836201932309,NAIK,15760.0
2024-10-29,15760,0.19708818106682902,TURUN,15732.0
2024-10-30,15732,-0.17766497461928488,TURUN,15705.0
2024-10-31,15705,-0.17162471395880674,NAIK,15723.0
2024-11-01,15723,0.11461318051575464,NAIK,15751.0
2024-11-04,15751,0.17808306302868893,STABIL,15766.0
2024-11-05,15766,0.09523204875880875,NAIK,15840.0
2024-11-06,15840,0.46936445515666225,TURUN,15767.0
2024-11-07,15767,-0.4608585858585812,TURUN,15671.0
2024-11-08,15671,-0.6088666201560233,STABIL,15677.0
2024-11-11,15677,0.03828728224108957,NAIK,15771.0
2024-11-12,15771,0.5996045161701824,STABIL,15782.0
2024-11-13,15782,0.06974827214507595,NAIK,15873.0
2024-11-14,15873,0.5766062602965416,STABIL,15888.0
2024-11-15,15888,0.094500094500094,TURUN,15848.0
2024-11-18,15848,-0.2517623363544774,TURUN,15816.0
2024-11-19,15816,-0.2019182231196348,NAIK,15858.0
2024-11-20,15858,0.26555386949924653,NAIK,15942.0
2024-11-21,15942,0.5297010972379779,TURUN,15911.0
2024-11-22,15911,-0.19445489900891122,TURUN,15864.0
2024-11-25,15864,-0.29539312425366226,NAIK,15930.0
2024-11-26,15930,0.4160363086233021,TURUN,15864.0
2024-11-28,15864,-0.4143126177024503,STABIL,15856.0
2024-11-29,15856,-0.05042864346949116,NAIK,15905.0
2024-12-02,15905,0.30903128153381143,NAIK,15950.0
2024-12-03,15950,0.2829298962590432,STABIL,15957.0
2024-12-04,15957,0.043887147335430754,TURUN,15892.0
2024-12-05,15892,-0.4073447389860263,TURUN,15848.0
2024-12-06,15848,-0.2768688648376538,STABIL,15861.0
2024-12-09,15861,0.08202927814235927,STABIL,15874.0
2024-12-10,15874,0.081962045268269,NAIK,15905.0
2024-12-11,15905,0.1952878921506862,NAIK,15939.0
2024-12-12,15939,0.2137692549512682,NAIK,15987.0
2024-12-13,15987,0.30114812723507356,NAIK,16019.0
2024-12-16,16019,0.20016263213862295,NAIK,16050.0
2024-12-17,16050,0.19352019476870375,NAIK,16100.0
2024-12-18,16100,0.31152647975076775,NAIK,16277.0
2024-12-19,16277,1.0993788819875672,STABIL,16270.0
2024-12-20,16270,-0.043005467838053146,TURUN,16159.0
2024-12-23,16159,-0.6822372464658888,NAIK,16208.0
2024-12-24,16208,0.30323658642241735,NAIK,16251.0
2024-12-27,16251,0.2653010858835181,TURUN,16162.0
2024-12-30,16162,-0.5476586056242683,STABIL,16157.0
2024-12-31,16157,-0.030936765251821097,NAIK,16236.0
2025-01-02,16236,0.4889521569598321,TURUN,16217.0
2025-01-03,16217,-0.11702389751170328,TURUN,16193.0
2025-01-06,16193,-0.14799284701239035,TURUN,16169.0
2025-01-07,16169,-0.14821219045266787,NAIK,16201.0
2025-01-08,16201,0.19790958006060677,NAIK,16238.0
2025-01-09,16238,0.22838096413801967,TURUN,16194.0
2025-01-10,16194,-0.2709693311984229,NAIK,16281.0
2025-01-13,16281,0.5372360133382825,STABIL,16265.0
2025-01-14,16265,-0.0982740617898159,NAIK,16311.0
2025-01-15,16311,0.2828158622809607,NAIK,16378.0
2025-01-16,16378,0.41076574091103435,STABIL,16373.0
2025-01-17,16373,-0.030528758090120345,STABIL,16372.0
2025-01-20,16372,-0.006107616197392751,TURUN,16331.0
2025-01-21,16331,-0.2504275592474903,STABIL,16327.0
2025-01-22,16327,-0.024493294960503675,TURUN,16276.0
2025-01-23,16276,-0.31236601947693954,TURUN,16200.0
2025-01-24,16200,-0.4669451953796977,NAIK,16259.0
2025-01-30,16259,0.3641975308642076,NAIK,16312.0
2025-01-31,16312,0.3259733070914539,NAIK,16453.0
2025-02-03,16453,0.8643943109367447,TURUN,16365.0
2025-02-04,16365,-0.5348568650094254,TURUN,16308.0
2025-02-05,16308,-0.3483043079743342,NAIK,16330.0
2025-02-06,16330,0.1349031150355673,STABIL,16325.0
2025-02-07,16325,-0.030618493570111482,NAIK,16350.0
2025-02-10,16350,0.15313935681469104,NAIK,16380.0
2025-02-11,16380,0.18348623853210455,STABIL,16364.0
2025-02-12,16364,-0.09768009768009733,STABIL,16365.0
2025-02-13,16365,0.006110975311668376,TURUN,16285.0
2025-02-14,16285,-0.48884815154293104,TURUN,16208.0
2025-02-17,16208,-0.47282775560331114,NAIK,16275.0
2025-02-18,16275,0.41337611056269097,NAIK,16357.0
2025-02-19,16357,0.5038402457757218,STABIL,16344.0
2025-02-20,16344,-0.07947667665220148,TURUN,16300.0
2025-02-21,16300,-0.2692119432207485,STABIL,16303.0
2025-02-24,16303,0.018404907975466678,STABIL,16316.0
2025-02-25,16316,0.07973992516714379,NAIK,16387.0
2025-02-26,16387,0.4351556754106367,NAIK,16431.0
2025-02-27,16431,0.2685055226704147,NAIK,16575.0
2025-02-28,16575,0.8763921855030166,TURUN,16506.0
2025-03-03,16506,-0.4162895927601773,TURUN,16443.0
2025-03-04,16443,-0.3816793893129722,TURUN,16371.0
2025-03-05,16371,-0.4378762999452612,TURUN,16315.0
2025-03-06,16315,-0.3420682914910489,NAIK,16336.0
2025-03-07,16336,0.12871590560834534,STABIL,16326.0
2025-03-10,16326,-0.06121449559255421,NAIK,16430.0
2025-03-11,16430,0.6370207031728636,NAIK,16453.0
2025-03-12,16453,0.1399878271454602,TURUN,16428.0
2025-03-13,16428,-0.15194797301404384,TURUN,16392.0
2025-03-14,16392,-0.21913805697589828,STABIL,16379.0
2025-03-17,16379,-0.07930697901414874,NAIK,16432.0
2025-03-18,16432,0.3235850784541139,NAIK,16528.0
2025-03-19,16528,0.5842259006815897,TURUN,16481.0
2025-03-20,16481,-0.28436592449176956,NAIK,16501.0
2025-03-21,16501,0.12135185971724471,NAIK,16561.0
2025-03-24,16561,0.36361432640446,NAIK,16622.0
2025-03-25,16622,0.3683352454561861,TURUN,16588.0
2025-03-26,16588,-0.20454818914691364,TURUN,16566.0
2025-03-27,16566,-0.13262599469495706,NAIK,16849.0
2025-04-08,16849,1.7083182421827825,NAIK,16943.0
2025-04-09,16943,0.5578966110748373,TURUN,16779.0
2025-04-10,16779,-0.9679513663459871,NAIK,16805.0
2025-04-11,16805,0.15495559926097524,TURUN,16773.0
2025-04-14,16773,-0.1904195180005952,NAIK,16815.0
2025-04-15,16815,0.25040243248077854,NAIK,16845.0
2025-04-16,16845,0.1784121320249854,STABIL,16833.0
2025-04-17,16833,-0.07123775601068916,TURUN,16808.0
2025-04-21,16808,-0.14851779243153507,NAIK,16862.0
2025-04-22,16862,0.32127558305568016,NAIK,16880.0
2025-04-23,16880,0.10674890285848893,STABIL,16884.0
2025-04-24,16884,0.023696682464446894,TURUN,16829.0
2025-04-25,16829,-0.3257521914238337,NAIK,16862.0
2025-04-28,16862,0.19609008259551253,TURUN,16787.0
2025-04-29,16787,-0.44478709524374827,TURUN,16679.0
2025-04-30,16679,-0.6433549770655911,TURUN,16493.0
2025-05-02,16493,-1.1151747706697024,TURUN,16421.0
2025-05-05,16421,-0.43654883890135165,NAIK,16472.0
2025-05-06,16472,0.31057791851896166,NAIK,16533.0
2025-05-07,16533,0.37032540067993835,TURUN,16497.0
2025-05-08,16497,-0.21774632553075435,NAIK,16532.0
2025-05-09,16532,0.2121597866278746,NAIK,16568.0
2025-05-14,16568,0.21775949673361605,TURUN,16535.0
2025-05-15,16535,-0.19917914051182928,TURUN,16424.0
2025-05-16,16424,-0.6713032960387055,NAIK,16455.0
2025-05-19,16455,0.18874817340477357,TURUN,16406.0
2025-05-20,16406,-0.2977818292312362,STABIL,16413.0
2025-05-21,16413,0.042667316835309776,TURUN,16313.0
2025-05-22,16313,-0.6092731371473814,TURUN,16289.0
2025-05-23,16289,-0.1471219272972446,TURUN,16207.0
2025-05-26,16207,-0.5034072073178186,NAIK,16255.0
2025-05-27,16255,0.29616832232985946,NAIK,16300.0
2025-05-28,16300,0.2768378960319895,STABIL,16297.0
2025-06-02,16297,-0.018404907975455576,STABIL,16288.0
2025-06-03,16288,-0.05522488801620318,NAIK,16305.0
2025-06-04,16305,0.104371316306473,TURUN,16277.0
2025-06-05,16277,-0.17172646427475735,STABIL,16276.0
2025-06-10,16276,-0.006143638262579021,STABIL,16265.0
2025-06-11,16265,-0.06758417301547803,TURUN,16237.0
2025-06-12,16237,-0.17214878573624803,NAIK,16293.0
2025-06-13,16293,0.34489129765351567,STABIL,16296.0
2025-06-16,16296,0.01841281531946848,STABIL,16281.0
2025-06-17,16281,-0.09204712812960203,NAIK,16319.0
2025-06-18,16319,0.23340089675081277,NAIK,16378.0
2025-06-19,16378,0.3615417611373184,NAIK,16399.0
2025-06-20,16399,0.12822078397851655,NAIK,16484.0
2025-06-23,16484,0.5183242880663519,TURUN,16370.0
2025-06-24,16370,-0.6915797136617274,TURUN,16292.0
2025-06-25,16292,-0.4764813683567515,TURUN,16233.0
2025-06-26,16233,-0.3621409280628485,STABIL,16231.0
2025-06-30,16231,-0.012320581531444219,TURUN,16192.0
2025-07-01,16192,-0.24028094387283927,NAIK,16236.0
2025-07-02,16236,0.27173913043478937,TURUN,16209.0
2025-07-03,16209,-0.1662971175166339,STABIL,16204.0
2025-07-04,16204,-0.03084706027515205,NAIK,16237.0
2025-07-07,16237,0.2036534189089112,STABIL,16238.0
2025-07-08,16238,0.006158773172382226,STABIL,16254.0
2025-07-09,16254,0.09853430225397197,TURUN,16220.0
2025-07-10,16220,-0.20917927894672506,STABIL,16221.0
2025-07-11,16221,0.006165228113430565,NAIK,16247.0
2025-07-14,16247,0.16028604894888776,NAIK,16281.0
2025-07-15,16281,0.2092694035821907,STABIL,16288.0
2025-07-16,16288,0.04299490203305556,NAIK,16329.0
2025-07-17,16329,0.2517190569744532,TURUN,16301.0
2025-07-18,16301,-0.1714740645477386,NAIK,16330.0
2025-07-21,16330,0.1779031961229416,TURUN,16307.0
2025-07-22,16307,-0.14084507042253502,STABIL,16298.0
2025-07-23,16298,-0.055191022260381306,STABIL,16283.0
2025-07-24,16283,-0.09203583261749859,NAIK,16325.0
2025-07-25,16325,0.2579377264631866,STABIL,16341.0
2025-07-28,16341,0.09800918836140315,NAIK,16399.0
2025-07-29,16399,0.35493543846765174,STABIL,16387.0
2025-07-30,16387,-0.07317519360936497,NAIK,16459.0
2025-07-31,16459,0.43937267346068065,NAIK,16494.0
2025-08-01,16494,0.21264961419285022,TURUN,16388.0
2025-08-04,16388,-0.6426579362192264,STABIL,16388.0
2025-08-05,16388,0.0,STABIL,16379.0
2025-08-06,16379,-0.0549182328533071,TURUN,16312.0
2025-08-07,16312,-0.40906038219671315,STABIL,16299.0
2025-08-08,16299,-0.07969592937714376,TURUN,16253.0
2025-08-11,16253,-0.2822259034296559,NAIK,16298.0
2025-08-12,16298,0.2768719620993121,TURUN,16237.0
2025-08-13,16237,-0.37427905264449945,TURUN,16109.0
2025-08-14,16109,-0.7883229660651581,NAIK,16162.0
2025-08-15,16162,0.32900862871687586,NAIK,16241.0
2025-08-19,16241,0.4888008909788466,NAIK,16291.0
2025-08-20,16291,0.3078628163290409,STABIL,16283.0
2025-08-21,16283,-0.04910686882327875,NAIK,16340.0
2025-08-22,16340,0.3500583430571691,TURUN,16255.0
2025-08-25,16255,-0.5201958384332905,NAIK,16277.0
2025-08-26,16277,0.1353429713934151,NAIK,16355.0
2025-08-27,16355,0.47920378448116363,STABIL,16356.0
2025-08-28,16356,0.0061143381228978555,NAIK,16461.0
2025-08-29,16461,0.6419662509171031,STABIL,16463.0
2025-09-01,16463,0.012149930137894671,TURUN,16418.0
2025-09-02,16418,-0.2733402174573296,STABIL,16424.0
2025-09-03,16424,0.03654525520770946,STABIL,16438.0
2025-09-04,16438,0.08524111056988914,TURUN,16348.0
2025-09-08,16348,-0.5475118627570219,NAIK,16462.0
2025-09-09,16462,0.6973330070956685,STABIL,16457.0
2025-09-10,16457,-0.030372980196813337,STABIL,16468.0
2025-09-11,16468,0.06684085799355532,TURUN,16391.0
2025-09-12,16391,-0.4675734758319172,STABIL,16405.0
2025-09-15,16405,0.08541272649624787,TURUN,16385.0
2025-09-16,16385,-0.12191405059432947,NAIK,16430.0
2025-09-17,16430,0.27464144034177185,NAIK,16498.0
2025-09-18,16498,0.4138770541691983,NAIK,16578.0
2025-09-19,16578,0.48490726148624486,NAIK,16607.0
2025-09-22,16607,0.17493063095668226,NAIK,16636.0
2025-09-23,16636,0.17462515806587753,NAIK,16680.0
2025-09-24,16680,0.2644866554460279,NAIK,16752.0
2025-09-25,16752,0.4316546762589857,NAIK,16775.0
2025-09-26,16775,0.13729703915950076,TURUN,16680.0
2025-09-29,16680,-0.5663189269746627,STABIL,16692.0
2025-09-30,16692,0.07194244604316058,STABIL,16680.0
2025-10-01,16680,-0.07189072609633529,TURUN,16612.0
2025-10-02,16612,-0.4076738609112729,STABIL,16611.0
2025-10-03,16611,-0.006019744762819634,STABIL,16598.0
2025-10-06,16598,-0.078261393052792,TURUN,16560.0
2025-10-07,16560,-0.22894324617424022,NAIK,16606.0
2025-10-08,16606,0.2777777777777768,TURUN,16534.0
2025-10-09,16534,-0.4335782247380515,NAIK,16585.0
2025-10-10,16585,0.30845530422161094,STABIL,16580.0
2025-10-13,16580,-0.030147723846851715,STABIL,16577.0
2025-10-14,16577,-0.01809408926417566,STABIL,16577.0
2025-10-15,16577,0.0,STABIL,16580.0
2025-10-16,16580,0.018097363817326517,STABIL,16590.0
2025-10-17,16590,0.060313630880570734,STABIL,16585.0
2025-10-20,16585,-0.030138637733578832,STABIL,16589.0
2025-10-21,16589,0.024118179077481372,NAIK,16617.0
2025-10-22,16617,0.16878654530110282,NAIK,16645.0
2025-10-23,16645,0.16850213636636635,STABIL,16630.0
2025-10-24,16630,-0.090117152297986,STABIL,16628.0
2025-10-27,16628,-0.012026458208058699,STABIL,16622.0
2025-10-28,16622,-0.03608371421698342,STABIL,16631.0
2025-10-29,16631,0.054145108891834326,STABIL,16640.0
2025-10-30,16640,0.054115807828747364,STABIL,16625.0
2025-10-31,16625,-0.09014423076922906,NAIK,16664.0
2025-11-03,16664,0.23458646616540957,NAIK,16724.0
2025-11-04,16724,0.3600576092174679,STABIL,16729.0
2025-11-05,16729,0.029897153790958697,TURUN,16707.0
2025-11-06,16707,-0.13150815948352879,STABIL,16704.0
2025-11-07,16704,-0.017956545160713322,TURUN,16666.0
2025-11-10,16666,-0.22749042145593368,NAIK,16698.0
2025-11-11,16698,0.1920076803072046,NAIK,16722.0
2025-11-12,16722,0.14372978799856995,STABIL,16732.0
2025-11-13,16732,0.059801459155606196,TURUN,16710.0
2025-11-14,16710,-0.13148458044465183,NAIK,16734.0
2025-11-17,16734,0.1436265709156226,NAIK,16760.0
2025-11-18,16760,0.15537229592446078,TURUN,16732.0
2025-11-19,16732,-0.16706443914080715,STABIL,16742.0
2025-11-20,16742,0.05976571838393063,TURUN,16719.0
2025-11-21,16719,-0.13737904670887424,STABIL,16709.0
2025-11-24,16709,-0.059812189724262055,TURUN,16667.0
2025-11-25,16667,-0.2513615416841253,STABIL,16673.0
2025-11-26,16673,0.03599928001440933,TURUN,16644.0
2025-11-27,16644,-0.17393390511605267,NAIK,16661.0
2025-11-28,16661,0.10213890891612731,STABIL,16668.0
2025-12-01,16668,0.04201428485686165,TURUN,16632.0
2025-12-02,16632,-0.2159827213822907,STABIL,16632.0
2025-12-03,16632,0.0,STABIL,16646.0
2025-12-04,16646,0.08417508417508657,STABIL,16655.0
2025-12-05,16655,0.05406704313348776,NAIK,16688.0
2025-12-08,16688,0.19813869708795728,STABIL,16677.0
2025-12-09,16677,-0.06591562799616035,STABIL,16688.0
2025-12-10,16688,0.06595910535467375,TURUN,16668.0
2025-12-11,16668,-0.11984659635666528,STABIL,16652.0
2025-12-12,16652,-0.09599232061434648,NAIK,16669.0
2025-12-15,16669,0.10208983905837243,NAIK,16693.0
2025-12-16,16693,0.14397984282199516,STABIL,16698.0
2025-12-17,16698,0.029952674773858767,NAIK,16722.0
2025-12-18,16722,0.14372978799856995,STABIL,16735.0
2025-12-19,16735,0.07774189690228361,NAIK,16773.0
2025-12-22,16773,0.22706901703017923,NAIK,16790.0
2025-12-23,16790,0.10135336552792307,TURUN,16767.0
2025-12-24,16767,-0.136986301369868,NAIK,16788.0
2025-12-29,16788,0.12524601896581888,STABIL,16782.0
2025-12-30,16782,-0.03573981415296856,TURUN,16720.0
2025-12-31,16720,-0.3694434513168865,STABIL,16725.0
2026-01-02,16725,0.029904306220096544,NAIK,16748.0
2026-01-05,16748,0.13751868460387673,STABIL,16762.0
2026-01-06,16762,0.08359207069501551,NAIK,16785.0
2026-01-07,16785,0.13721512945950032,STABIL,16801.0
2026-01-08,16801,0.09532320524276994,NAIK,16834.0
2026-01-09,16834,0.19641687994762513,NAIK,16853.0
2026-01-12,16853,0.11286681715576563,NAIK,16875.0
2026-01-13,16875,0.1305405565774631,STABIL,16871.0
2026-01-14,16871,-0.02370370370370356,STABIL,16880.0
2026-01-15,16880,0.05334597830597421,NAIK,16935.0
2026-01-19,16935,0.3258293838862558,NAIK,16981.0
2026-01-20,16981,0.27162680838499487,TURUN,16963.0
2026-01-21,16963,-0.10600082445085812,TURUN,16902.0
2026-01-22,16902,-0.3596062017331869,TURUN,16838.0
2026-01-23,16838,-0.37865341379718087,TURUN,16779.0
2026-01-26,16779,-0.3503979094904408,NAIK,16801.0
2026-01-27,16801,0.13111627629776024,TURUN,16723.0
2026-01-28,16723,-0.4642580798762008,NAIK,16786.0
2026-01-29,16786,0.37672666387609244,STABIL,16796.0
2026-01-30,16796,0.05957345406886194,STABIL,16800.0
2026-02-02,16800,0.0238151940938236,TURUN,16777.0
2026-02-03,16777,-0.13690476190476586,STABIL,16775.0
2026-02-04,16775,-0.011921082434285246,NAIK,16826.0
2026-02-05,16826,0.3040238450074506,NAIK,16887.0
2026-02-06,16887,0.36253417330323057,TURUN,16838.0
2026-02-09,16838,-0.2901640315035259,TURUN,16799.0
2026-02-10,16799,-0.23161895712079383,TURUN,16781.0
2026-02-11,16781,-0.10714923507351148,NAIK,16826.0
2026-02-12,16826,0.2681604195220677,NAIK,16844.0
2026-02-13,16844,0.10697729704030046,NAIK,16884.0
2026-02-18,16884,0.23747328425551828,NAIK,16925.0
2026-02-19,16925,0.2428334517886821,TURUN,16885.0
2026-02-20,16885,-0.23633677991137247,TURUN,16818.0
2026-02-23,16818,-0.3968018951732266,STABIL,16830.0
2026-02-24,16830,0.07135212272564306,TURUN,16813.0
2026-02-25,16813,-0.10101010101010166,TURUN,16758.0
2026-02-26,16758,-0.3271278177600645,NAIK,16779.0
2026-02-27,16779,0.12531328320801727,NAIK,16848.0
2026-03-02,16848,0.4112283211156864,NAIK,16870.0
2026-03-03,16870,0.13057929724595851,NAIK,16911.0
2026-03-04,16911,0.2430349733254289,TURUN,16886.0
2026-03-05,16886,-0.14783277156880104,NAIK,16919.0
2026-03-06,16919,0.19542816534408036,NAIK,16974.0
2026-03-09,16974,0.32507831432118106,TURUN,16879.0
2026-03-10,16879,-0.5596795098385732,STABIL,16867.0
2026-03-11,16867,-0.07109425913857104,NAIK,16899.0
2026-03-12,16899,0.18971957075946122,NAIK,16934.0
2026-03-13,16934,0.20711284691401488,NAIK,16990.0
2026-03-16,16990,0.33069564190386647,STABIL,16982.0
2026-03-17,16982,-0.04708652148323056,TURUN,16905.0
2026-03-25,16905,-0.453421269579557,STABIL,16903.0
2026-03-26,16903,-0.011830819284230909,NAIK,16957.0
2026-03-27,16957,0.3194699165828485,NAIK,16993.0
2026-03-30,16993,0.21230170431090212,STABIL,16999.0
2026-03-31,16999,0.0353086565056282,STABIL,17002.0
2026-04-01,17002,0.017648096946887293,STABIL,17015.0
2026-04-02,17015,0.07646159275378483,NAIK,17037.0
2026-04-06,17037,0.12929767851894702,NAIK,17092.0
2026-04-07,17092,0.3228267887538827,TURUN,17009.0
2026-04-08,17009,-0.4856073016615947,NAIK,17082.0
2026-04-09,17082,0.42918454935623185,NAIK,17112.0
2026-04-10,17112,0.17562346329469403,STABIL,17122.0
2026-04-13,17122,0.058438522674153504,STABIL,17135.0
2026-04-14,17135,0.07592570961336698,STABIL,17141.0
2026-04-15,17141,0.035016049022473794,STABIL,17142.0
2026-04-16,17142,0.005833965346235814,NAIK,17189.0
2026-04-17,17189,0.27418037568545106,STABIL,17176.0
2026-04-20,17176,-0.07562976322066373,TURUN,17142.0
2026-04-21,17142,-0.1979506287843491,NAIK,17179.0
2026-04-22,17179,0.2158441255396104,NAIK,17308.0
2026-04-23,17308,0.7509168170440672,TURUN,17278.0
2026-04-24,17278,-0.17333025190663376,TURUN,17227.0
2026-04-27,17227,-0.29517305243662584,NAIK,17245.0
2026-04-28,17245,0.10448714227666578,NAIK,17324.0
2026-04-29,17324,0.45810379820236946,NAIK,17378.0
2026-04-30,17378,0.3117063033941436,STABIL,17368.0
2026-05-04,17368,-0.0575440211762035,NAIK,17425.0
2026-05-05,17425,0.32818977429756035,TURUN,17405.0
2026-05-06,17405,-0.11477761836441447,TURUN,17362.0
2026-05-07,17362,-0.2470554438379735,STABIL,17375.0
2026-05-08,17375,0.07487616634027638,NAIK,17415.0
2026-05-11,17415,0.23021582733813162,NAIK,17514.0
2026-05-12,17514,0.568475452196382,TURUN,17496.0
2026-05-13,17496,-0.10277492291880241,NAIK,17666.0
2026-05-18,17666,0.971650663008683,NAIK,17719.0
2026-05-19,17719,0.30001132118193663,TURUN,17685.0
2026-05-20,17685,-0.19188441785653598,STABIL,17673.0
2026-05-21,17673,-0.06785411365564098,NAIK,17717.0
2026-05-22,17717,0.24896735132688974,NAIK,17743.0
2026-05-25,17743,0.1467517073996616,NAIK,17789.0
2026-05-26,17789,0.2592571718424086,NAIK,17883.0
2026-05-29,17883,0.5284164371240685,TURUN,17863.0
2026-06-02,17863,-0.11183805849130923,NAIK,17931.0
2026-06-03,17931,0.3806751385545537,NAIK,18039.0
2026-06-04,18039,0.6023088505939356,STABIL,18039.0
2026-06-05,18039,0.0,NAIK,18171.0
2026-06-08,18171,0.7317478795942023,TURUN,18141.0
2026-06-09,18141,-0.1650982334489015,TURUN,17971.0
2026-06-10,17971,-0.9371037980265728,STABIL,17981.0
2026-06-11,17981,0.055645206165477745,TURUN,17921.0
2026-06-12,17921,-0.3336855569768038,TURUN,17719.0
2026-06-15,17719,-1.1271692427877955,NAIK,17753.0
2026-06-17,17753,0.19188441785653598,NAIK,17826.0
2026-06-18,17826,0.4111981073621429,STABIL,17826.0
2026-06-19,17826,0.0,STABIL,17819.0
2026-06-22,17819,-0.03926848423650986,NAIK,17868.0
2026-06-23,17868,0.27498737302877885,NAIK,17955.0
